Inventory MHE,Inventory container,Inventory index,Inventory max index,Item code,Item code owner,item_lot_number,item_expiration_date,Item sort key,Inventory quantity,Inventory damaged quantity,Inventory expired quantity,status
RR ASRS 001,ASRSX004278,6,8,4902505519918,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009512,7,8,4990212018336,1,,,,24,0,0,Initial
RR ASRS 001,ASRSX003429,6,8,4970116037251,1,,,,25,0,0,Initial
RR ASRS 001,ASRSX004648,4,8,4902071532816,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004159,2,4,4516085251481,3,,,,100,0,0,Initial
RR ASRS 001,ASRSX009332,7,8,4990212018381,1,,,,21,0,0,Initial
RR ASRS 001,ASRSX009512,1,8,4990212338199,1,,,,31,0,0,Initial
RR ASRS 001,ASRSX009187,5,8,4990212001000,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX003645,4,8,4990212018374,1,,,,16,0,0,Initial
RR ASRS 001,ASRSX004648,2,8,4902071609075,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX006639,6,8,4901991009705,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009440,5,8,4901681310722,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX003987,5,8,4901681415526,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009185,4,8,4990212008153,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009187,8,8,4990212008160,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX003662,1,8,4990212008085,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX007534,5,8,4990212018367,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX006492,3,8,4977564650308,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX003015,4,8,4990212018848,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX006456,5,8,4990212403156,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX003987,6,8,4901681292134,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX003645,3,8,4990212338205,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX006534,1,4,4902562433400,3,,,,24,0,0,Initial
RR ASRS 001,ASRSX009689,8,8,4902778273272,3,,,,28,0,0,Initial
RR ASRS 001,ASRSX005445,1,4,4901991022858,1,,,,41,0,0,Initial
RR ASRS 001,ASRSX005300,4,8,4901427210125,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009925,6,8,4990212019128,1,,,,13,0,0,Initial
RR ASRS 001,ASRSX007558,3,8,4902778260968,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX007041,1,2,4971660320905,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX011793,1,8,4990212018886,1,,,,21,0,0,Initial
RR ASRS 001,ASRSX005300,8,8,4901480364681,1,,,,8,0,0,Initial
RR ASRS 001,ASRSX010152,3,8,4990212018862,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX009793,2,8,4990212022708,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX011977,4,8,4901681575787,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX005405,3,4,4550309091217,1,,,,23,0,0,Initial
RR ASRS 001,ASRSX011970,1,8,4550309180232,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX006165,4,4,4549526603495,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009376,3,8,4990212019142,1,,,,18,0,0,Initial
RR ASRS 001,ASRSX006165,2,4,4549526608377,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005300,6,8,4901427327175,1,,,,16,0,0,Initial
RR ASRS 001,ASRSX009945,1,8,4901490143290,1,,,,18,0,0,Initial
RR ASRS 001,ASRSX011858,4,8,4971910339176,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX005973,1,2,4004117258381,3,,,,16,0,0,Initial
RR ASRS 001,ASRSX009869,2,8,4901478128219,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005300,3,8,4901480299839,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX011858,5,8,4971910270820,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX011386,3,8,4901881812835,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX006642,1,8,4902505583933,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX007558,2,8,4902778043424,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009380,4,8,4548623276007,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005214,1,8,4971655221002,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009380,3,8,4519001660770,1,,,,26,0,0,Initial
RR ASRS 001,ASRSX009689,2,8,4902778208700,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX009380,5,8,4901690005855,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX011793,3,8,4990212022739,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX005445,2,4,4901991022902,1,,,,50,0,0,Initial
RR ASRS 001,ASRSX003417,1,8,4550309163549,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX006547,2,4,4902805341745,3,,,,13,0,0,Initial
RR ASRS 001,ASRSX009557,3,8,4511338007990,3,,,,3,0,0,Initial
RR ASRS 001,ASRSX005300,1,8,4901480364674,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX007558,1,8,4902778184202,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004636,2,8,4903419356460,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009190,7,8,4902778168073,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX003380,1,1,4004117258398,3,,,,40,0,0,Initial
RR ASRS 001,ASRSX007558,5,8,4902778164594,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX004415,6,8,4990212022630,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX007558,8,8,4902778092637,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX006605,6,8,4589435556673,3,,,,16,0,0,Initial
RR ASRS 001,ASRSX005214,8,8,4971655222030,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX005214,3,8,4971655121869,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX010097,1,2,4901478181030,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX011280,6,8,4901478071508,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009869,8,8,4901478128202,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX011280,7,8,4901478144981,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX009945,2,8,4901490051403,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX011858,1,8,4971910270837,1,,,,24,0,0,Initial
RR ASRS 001,ASRSX011858,8,8,4971910270813,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009185,5,8,4990212022678,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009376,5,8,4990212019135,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX006110,3,4,4963346131950,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX003962,4,8,4902562300160,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009806,5,8,4974052384219,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004664,5,8,4902870785864,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009319,4,8,4906186070249,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX003879,5,8,4961099826277,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX003427,6,8,4906186296236,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX005300,5,8,4955414968513,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX004443,2,2,4906186511315,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005170,1,2,4974214148079,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009774,5,8,4901681292134,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX005300,2,8,4955414927701,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX005219,2,8,4550309409265,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX006642,6,8,4902505555237,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX003427,7,8,4906186070690,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX005122,1,8,4987167101817,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX005005,4,8,4902505583926,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX005255,3,8,4901690657108,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX006414,3,8,4955414949017,1,,,,22,0,0,Initial
RR ASRS 001,ASRSX009806,6,8,4974052758010,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009885,2,8,4511338041444,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX007019,1,2,4906186722650,1,,,,8,0,0,Initial
RR ASRS 001,ASRSX005219,1,8,4519001356079,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009774,8,8,4901681104451,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX009774,2,8,4901681383320,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009774,7,8,4901681310685,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009774,6,8,4901681171422,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004220,1,8,4901681310654,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX005170,2,2,4974214182882,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX010834,1,2,4974214161030,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX004841,1,2,4974214165243,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX010834,2,2,4974214152984,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005792,1,8,4538480729914,3,,,,2,0,0,Initial
RR ASRS 001,ASRSX011956,6,8,4902850041089,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009869,4,8,4901991022346,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009869,6,8,4901991063394,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009553,1,8,4902506371713,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX011761,2,8,4901991612868,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX007008,2,2,4906186642019,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009869,5,8,4901991654233,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009190,2,8,4902041422710,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX006473,1,8,4970090554416,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX009319,1,8,4906186070546,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX006490,6,8,4901680471042,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009885,1,8,4974052785054,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX009459,4,8,4902505544231,3,,,,28,0,0,Initial
RR ASRS 001,ASRSX006611,2,8,4990592408574,3,,,,17,0,0,Initial
RR ASRS 001,ASRSX003637,1,8,4902505451164,3,,,,16,0,0,Initial
RR ASRS 001,ASRSX003427,5,8,4906186070294,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX009869,7,8,4901991065312,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX004333,7,8,4901881184413,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005255,6,8,4901690016387,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX003407,1,8,4906186070300,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009319,2,8,4906186070522,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX011761,3,8,4901991903867,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX009319,6,8,4906186070218,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX003427,8,8,4906186070638,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX005435,3,4,4901991022827,1,,,,44,0,0,Initial
RR ASRS 001,ASRSX011970,6,8,4902850021616,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX011970,7,8,4902850406659,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX003987,2,8,4902870797980,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX009869,3,8,4901991707090,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX011296,2,8,4511338002360,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX009799,4,8,4519001489548,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX003879,4,8,4961099817701,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX003966,8,8,4511338008904,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX009190,3,8,4902562242934,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009459,3,8,4902505649042,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX006110,2,4,4902562353371,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005438,2,4,4901478194771,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009190,5,8,4902562423906,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX003900,6,8,4902778319321,1,,,,8,0,0,Initial
RR ASRS 001,ASRSX006023,1,2,4901478194702,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX003858,2,4,4902805123921,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX006530,4,4,4963095906151,3,,,,60,0,0,Initial
RR ASRS 001,ASRSX003471,3,8,4511338050514,3,,,,17,0,0,Initial
RR ASRS 001,ASRSX006659,1,8,4901478159787,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX004220,7,8,4902506311856,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX004318,5,8,4547452867882,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX004220,5,8,4902506405302,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX003471,2,8,4511338048979,3,,,,17,0,0,Initial
RR ASRS 001,ASRSX009907,8,8,4901991022285,1,,,,24,0,0,Initial
RR ASRS 001,ASRSX005560,5,8,4902505319006,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX011725,2,2,4512427240076,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX004220,6,8,4902506158581,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX009954,5,8,4901991021882,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX004220,4,8,4902506287076,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009190,1,8,4902506305497,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX004220,3,8,4902506287137,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX003966,4,8,4511338053829,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX010120,8,8,4902506327734,1,,,,32,0,0,Initial
RR ASRS 001,ASRSX005438,4,4,4901478194726,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX007053,2,2,4004117258428,3,,,,13,0,0,Initial
RR ASRS 001,ASRSX011844,6,8,4902505450709,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX003705,1,1,4902505447594,3,,,,136,0,0,Initial
RR ASRS 001,ASRSX009190,4,8,4902562433387,1,,,,11,0,0,Initial
RR ASRS 001,ASRSX005699,1,1,4902562492193,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX009133,7,8,4522163034914,3,,,,47,0,0,Initial
RR ASRS 001,ASRSX011761,7,8,4902505337888,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX004333,5,8,4901681531547,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009557,7,8,4902506171443,3,,,,6,0,0,Initial
RR ASRS 001,ASRSX010120,6,8,4902505289279,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX003620,1,4,4902778302354,3,,,,17,0,0,Initial
RR ASRS 001,ASRSX011761,4,8,4902505606021,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX011844,4,8,4902505625480,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX006846,1,4,4901478180552,1,,,,35,0,0,Initial
RR ASRS 001,ASRSX006141,1,4,4512427227589,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX006702,1,2,4004117258398,3,,,,26,0,0,Initial
RR ASRS 001,ASRSX011844,7,8,4902505415487,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX003879,1,8,4902505646638,1,,,,50,0,0,Initial
RR ASRS 001,ASRSX006631,3,8,4902778092897,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX011844,5,8,4902505624537,1,,,,15,0,0,Initial
RR ASRS 001,ASRSX006492,4,8,4971910226094,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX010120,4,8,4902505521386,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX011844,1,8,4902505134432,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX009376,7,8,4990212046612,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX003472,2,8,4902778208656,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX011761,8,8,4902505410017,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX003015,8,8,4990212022760,1,,,,27,0,0,Initial
RR ASRS 001,ASRSX009686,4,8,4955414510026,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX005485,5,8,4948299533549,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX011034,4,4,4512008531517,3,,,,55,0,0,Initial
RR ASRS 001,ASRSX010972,1,1,4979093000227,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX010120,5,8,4902505670213,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX006532,4,4,4550432079380,3,,,,8,0,0,Initial
RR ASRS 001,ASRSX011997,3,8,4511338006986,3,,,,9,0,0,Initial
RR ASRS 001,ASRSX004465,1,2,4512008547440,3,,,,20,0,0,Initial
RR ASRS 001,ASRSX006654,3,8,4511338002315,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX005219,7,8,4511338002605,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX004323,8,8,4901771029749,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX006654,8,8,4511338002643,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005219,5,8,4511338003541,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX006654,7,8,4511338010389,1,,,,24,0,0,Initial
RR ASRS 001,ASRSX005650,1,4,4902205543527,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX006066,3,4,4903419841041,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX006654,1,8,4511338010556,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX003008,1,1,4979093000227,1,,,,15,0,0,Initial
RR ASRS 001,ASRSX009806,1,8,4902850020770,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX009907,4,8,4901991003512,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX010512,2,2,4903419836214,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009806,2,8,4902850041089,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005117,5,8,4948299524066,3,,,,15,0,0,Initial
RR ASRS 001,ASRSX006605,8,8,4589435522050,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX009806,8,8,4902805344944,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX003642,8,8,4990212037030,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX004935,1,4,4903076008702,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX004973,1,8,4902505593673,3,,,,4,0,0,Initial
RR ASRS 001,ASRSX005186,3,4,4901478050374,1,,,,47,0,0,Initial
RR ASRS 001,ASRSX004799,2,2,4512427225776,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005423,3,4,4512008323228,3,,,,39,0,0,Initial
RR ASRS 001,ASRSX004410,1,8,4522163037236,3,,,,14,0,0,Initial
RR ASRS 001,ASRSX003642,2,8,4990212036958,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX005425,2,4,4902506422293,1,,,,197,0,0,Initial
RR ASRS 001,ASRSX006659,4,8,4562398692190,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX004415,7,8,4990212022944,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX009806,7,8,4902805864909,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX005210,1,2,4902805331142,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX009925,7,8,4990212037429,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX004867,3,4,4512427840238,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX011023,1,2,4902205543503,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX009806,3,8,4902850045711,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005214,5,8,4909001520561,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX006631,2,8,4902778654064,3,,,,13,0,0,Initial
RR ASRS 001,ASRSX005210,2,2,4903419125882,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX010152,1,8,4990212025839,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX006110,4,4,4903419329747,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009869,1,8,4903419843199,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX003260,1,2,4902205543497,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX007552,1,8,4901991005714,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX003888,4,8,4901681863730,3,,,,10,0,0,Initial
RR ASRS 001,ASRSX003642,6,8,4990212036927,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX003662,3,8,4990212022784,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX005219,4,8,4511338002308,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX004415,3,8,4990212022807,1,,,,19,0,0,Initial
RR ASRS 001,ASRSX005214,6,8,4990012220571,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX011997,5,8,4971910342688,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX005425,3,4,4902506258854,1,,,,276,0,0,Initial
RR ASRS 001,ASRSX008174,3,4,4970051000709,1,,,,18,0,0,Initial
RR ASRS 001,ASRSX009190,6,8,4948299538261,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX004465,2,2,4512008327349,3,,,,60,0,0,Initial
RR ASRS 001,ASRSX006289,2,4,4571471193820,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX006289,1,4,4571471193806,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX005219,8,8,4511338051337,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX006289,3,4,4571471193745,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX009948,4,8,4511338010518,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX006289,4,4,4571471193882,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX011280,1,8,4909510184193,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX006654,6,8,4511338010679,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX005219,6,8,4511338010693,1,,,,12,0,0,Initial
RR ASRS 001,ASRSX011280,2,8,4909510156459,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX006654,2,8,4511338010815,1,,,,21,0,0,Initial
RR ASRS 001,ASRSX005423,1,4,4512008323723,3,,,,36,0,0,Initial
RR ASRS 001,ASRSX005214,4,8,4909001578913,1,,,,17,0,0,Initial
RR ASRS 001,ASRSX006165,3,4,4902031319150,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX006654,4,8,4511338051238,1,,,,18,0,0,Initial
RR ASRS 001,ASRSX008174,4,4,4970051008156,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX011997,7,8,4971910342701,3,,,,1,0,0,Initial
RR ASRS 001,ASRSX005435,1,4,4901991001297,1,,,,64,0,0,Initial
RR ASRS 001,ASRSX005300,7,8,4901991904000,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX011761,1,8,4901991061871,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX011280,5,8,4902031302572,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX006110,1,4,4902870725112,1,,,,15,0,0,Initial
RR ASRS 001,ASRSX011858,6,8,4971910286852,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX011858,2,8,4971910276099,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX011858,3,8,4971910271155,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX006591,8,8,4989901504212,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009531,4,8,4902506359261,3,,,,11,0,0,Initial
RR ASRS 001,ASRSX006591,5,8,4989901504144,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX005485,6,8,4948299528040,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX011858,7,8,4971910271124,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX005485,7,8,4903419846961,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009948,7,8,4511338010433,1,,,,13,0,0,Initial
RR ASRS 001,ASRSX006591,1,8,4989901504021,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009948,2,8,4511338049174,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX005214,2,8,4909001555426,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX003905,4,4,4973107991341,1,,,,6,0,0,Initial
RR ASRS 001,ASRSX012001,8,8,4991277249161,3,,,,18,0,0,Initial
RR ASRS 001,ASRSX009945,6,8,4902850250078,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX005187,4,4,4901478050374,1,,,,7,0,0,Initial
RR ASRS 001,ASRSX012001,7,8,4550432165946,3,,,,5,0,0,Initial
RR ASRS 001,ASRSX010739,1,1,4902850120425,1,,,,10,0,0,Initial
RR ASRS 001,ASRSX004464,2,2,4512008327349,3,,,,32,0,0,Initial
RR ASRS 001,ASRSX006591,3,8,4989901504304,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX006591,6,8,4989901504298,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009531,6,8,4902506371638,3,,,,27,0,0,Initial
RR ASRS 001,ASRSX006591,2,8,4989901504250,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX005776,6,8,4902506406057,1,,,,15,0,0,Initial
RR ASRS 001,ASRSX009907,3,8,4901991001266,1,,,,3,0,0,Initial
RR ASRS 001,ASRSX009220,1,1,4970051000617,1,,,,16,0,0,Initial
RR ASRS 001,ASRSX006565,5,8,4901165201911,1,,,,14,0,0,Initial
RR ASRS 001,ASRSX009945,3,8,4902850470100,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX004407,7,8,4974214180024,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX009945,4,8,4902850452090,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX009945,5,8,4902850453462,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX004415,2,8,4990212037856,1,,,,9,0,0,Initial
RR ASRS 001,ASRSX003662,6,8,4990212047527,1,,,,30,0,0,Initial
RR ASRS 001,ASRSX005489,8,8,4974268698414,1,,,,1,0,0,Initial
RR ASRS 001,ASRSX009806,4,8,4902850328555,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX005255,1,8,4901480507590,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX011280,8,8,4901480401652,1,,,,20,0,0,Initial
RR ASRS 001,ASRSX009537,2,8,4990212039027,1,,,,16,0,0,Initial
RR ASRS 001,ASRSX006553,2,8,4511338203637,1,,,,4,0,0,Initial
RR ASRS 001,ASRSX004418,4,8,4935124058544,3,,,,12,0,0,Initial
RR ASRS 001,ASRSX005117,7,8,4902505546679,3,,,,19,0,0,Initial
RR ASRS 001,ASRSX005255,5,8,4901480254067,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX009459,5,8,4902505555244,3,,,,30,0,0,Initial
RR ASRS 001,ASRSX005255,7,8,4901480254098,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX007552,3,8,4901991000139,1,,,,11,0,0,Initial
RR ASRS 001,ASRSX004412,1,8,4901991000221,1,,,,2,0,0,Initial
RR ASRS 001,ASRSX005255,8,8,4901480254104,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX005255,2,8,4901480254135,1,,,,5,0,0,Initial
RR ASRS 001,ASRSX005489,1,8,4989901504106,1,,,,2,0,0,Initial
